Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2008,Число мужчин на 1 января,Краснокамский район,31190,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 31190);"
1,01.01.2008,Число мужчин на 1 января,г. Кунгур,31873,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 31873);"
1,01.01.2008,Число мужчин на 1 января,Лысьвенский район,37518,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 37518);"
1,01.01.2008,Число мужчин на 1 января,г. Соликамск,44698,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 44698);"
1,01.01.2008,Число мужчин на 1 января,Чайковский район,49998,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 49998);"
1,01.01.2009,Число мужчин на 1 января,Пермский край,1220340,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1220340);"
1,01.01.2009,Число мужчин на 1 января,Гайнский район,7728,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 7728);"
1,01.01.2009,Число мужчин на 1 января,Косинский район,3723,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3723);"
1,01.01.2009,Число мужчин на 1 января,Кочевский район,6200,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 6200);"
1,01.01.2009,Число мужчин на 1 января,Кудымкарский район,13207,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 13207);"
1,01.01.2009,Число мужчин на 1 января,Юрлинский район,5344,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 5344);"
1,01.01.2009,Число мужчин на 1 января,Юсьвинский район,10783,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 10783);"
1,01.01.2009,Число мужчин на 1 января,г. Кудымкар,13493,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13493);"
1,01.01.2009,Число мужчин на 1 января,Бардымский район,13105,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 13105);"
1,01.01.2009,Число мужчин на 1 января,Березовский район,8500,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 8500);"
1,01.01.2009,Число мужчин на 1 января,Большесосновский район,6685,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6685);"
1,01.01.2009,Число мужчин на 1 января,Верещагинский район,20106,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 20106);"
1,01.01.2009,Число мужчин на 1 января,Горнозаводский район,12756,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 12756);"
1,01.01.2009,Число мужчин на 1 января,Еловский район,5823,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 5823);"
1,01.01.2009,Число мужчин на 1 января,Ильинский район,9418,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9418);"
1,01.01.2009,Число мужчин на 1 января,Карагайский район,11033,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 11033);"
1,01.01.2009,Число мужчин на 1 января,Кишертский район,6859,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 6859);"
1,01.01.2009,Число мужчин на 1 января,Красновишерский район,12390,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 12390);"
1,01.01.2009,Число мужчин на 1 января,Куединский район,14480,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 14480);"
1,01.01.2009,Число мужчин на 1 января,Кунгурский район,22130,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 22130);"
1,01.01.2009,Число мужчин на 1 января,Нытвенский район,20852,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 20852);"
1,01.01.2009,Число мужчин на 1 января,Октябрьский район,16466,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 16466);"
1,01.01.2009,Число мужчин на 1 января,Ординский район,7629,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7629);"
1,01.01.2009,Число мужчин на 1 января,Осинский район,14955,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 14955);"
1,01.01.2009,Число мужчин на 1 января,Оханский район,7961,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 7961);"
1,01.01.2009,Число мужчин на 1 января,Очерский район,11431,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 11431);"
1,01.01.2009,Число мужчин на 1 января,Пермский район,40964,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 40964);"
1,01.01.2009,Число мужчин на 1 января,Сивинский район,7847,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 7847);"
1,01.01.2009,Число мужчин на 1 января,Соликамский район,9591,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9591);"
1,01.01.2009,Число мужчин на 1 января,Суксунский район,9819,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 9819);"
1,01.01.2009,Число мужчин на 1 января,Уинский район,5952,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 5952);"
1,01.01.2009,Число мужчин на 1 января,Усольский район,6171,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6171);"
1,01.01.2009,Число мужчин на 1 января,Частинский район,6939,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 6939);"
1,01.01.2009,Число мужчин на 1 января,Чердынский район,18993,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 18993);"
1,01.01.2009,Число мужчин на 1 января,Чернушинский район,24654,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 24654);"
1,01.01.2009,Число мужчин на 1 января,Чусовской район,32924,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 32924);"
1,01.01.2009,Число мужчин на 1 января,г. Пермь,440986,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 440986);"
1,01.01.2009,Число мужчин на 1 января,Александровский район,15787,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 15787);"
1,01.01.2009,Число мужчин на 1 января,г. Березники,73291,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 73291);"
1,01.01.2009,Число мужчин на 1 января,Гремячинский район,6365,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 6365);"
1,01.01.2009,Число мужчин на 1 января,Губахинский район,18609,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 18609);"
1,01.01.2009,Число мужчин на 1 января,Добрянский район,28289,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 28289);"
1,01.01.2009,Число мужчин на 1 января,Кизеловский район,13387,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 13387);"
1,01.01.2009,Число мужчин на 1 января,Краснокамский район,31212,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 31212);"
1,01.01.2009,Число мужчин на 1 января,г. Кунгур,31884,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 31884);"
1,01.01.2009,Число мужчин на 1 января,Лысьвенский район,37209,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 37209);"
1,01.01.2009,Число мужчин на 1 января,г. Соликамск,44146,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 44146);"
1,01.01.2009,Число мужчин на 1 января,Чайковский район,49971,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 49971);"
1,01.01.2010,Число мужчин на 1 января,Пермский край,1214034,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1214034);"
1,01.01.2010,Число мужчин на 1 января,Гайнский район,7679,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 7679);"
1,01.01.2010,Число мужчин на 1 января,Косинский район,3693,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3693);"
1,01.01.2010,Число мужчин на 1 января,Кочевский район,6210,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 6210);"
1,01.01.2010,Число мужчин на 1 января,Кудымкарский район,13079,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 13079);"
1,01.01.2010,Число мужчин на 1 января,Юрлинский район,5304,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 5304);"
1,01.01.2010,Число мужчин на 1 января,Юсьвинский район,10679,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 10679);"
1,01.01.2010,Число мужчин на 1 января,г. Кудымкар,13472,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13472);"
1,01.01.2010,Число мужчин на 1 января,Бардымский район,13200,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 13200);"
1,01.01.2010,Число мужчин на 1 января,Березовский район,8491,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 8491);"
1,01.01.2010,Число мужчин на 1 января,Большесосновский район,6693,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6693);"
1,01.01.2010,Число мужчин на 1 января,Верещагинский район,20163,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 20163);"
1,01.01.2010,Число мужчин на 1 января,Горнозаводский район,12544,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 12544);"
1,01.01.2010,Число мужчин на 1 января,Еловский район,5794,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 5794);"
1,01.01.2010,Число мужчин на 1 января,Ильинский район,9388,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9388);"
1,01.01.2010,Число мужчин на 1 января,Карагайский район,10981,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 10981);"
1,01.01.2010,Число мужчин на 1 января,Кишертский район,6867,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 6867);"
1,01.01.2010,Число мужчин на 1 января,Красновишерский район,12255,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 12255);"
1,01.01.2010,Число мужчин на 1 января,Куединский район,14422,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 14422);"
1,01.01.2010,Число мужчин на 1 января,Кунгурский район,22211,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 22211);"
1,01.01.2010,Число мужчин на 1 января,Нытвенский район,20758,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 20758);"
1,01.01.2010,Число мужчин на 1 января,Октябрьский район,16461,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 16461);"
1,01.01.2010,Число мужчин на 1 января,Ординский район,7649,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7649);"
1,01.01.2010,Число мужчин на 1 января,Осинский район,14947,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 14947);"
1,01.01.2010,Число мужчин на 1 января,Оханский район,7903,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 7903);"
1,01.01.2010,Число мужчин на 1 января,Очерский район,11421,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 11421);"
1,01.01.2010,Число мужчин на 1 января,Пермский район,40838,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 40838);"
1,01.01.2010,Число мужчин на 1 января,Сивинский район,7867,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 7867);"
1,01.01.2010,Число мужчин на 1 января,Соликамский район,9471,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9471);"
1,01.01.2010,Число мужчин на 1 января,Суксунский район,9767,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 9767);"
1,01.01.2010,Число мужчин на 1 января,Уинский район,5831,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 5831);"
1,01.01.2010,Число мужчин на 1 января,Усольский район,6135,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6135);"
1,01.01.2010,Число мужчин на 1 января,Частинский район,7011,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 7011);"
1,01.01.2010,Число мужчин на 1 января,Чердынский район,18770,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 18770);"
1,01.01.2010,Число мужчин на 1 января,Чернушинский район,24606,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 24606);"
1,01.01.2010,Число мужчин на 1 января,Чусовской район,32575,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 32575);"
1,01.01.2010,Число мужчин на 1 января,г. Пермь,440740,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 440740);"
1,01.01.2010,Число мужчин на 1 января,Александровский район,15737,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 15737);"
1,01.01.2010,Число мужчин на 1 января,г. Березники,72894,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 72894);"
1,01.01.2010,Число мужчин на 1 января,Гремячинский район,6216,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 6216);"
1,01.01.2010,Число мужчин на 1 января,Губахинский район,18162,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 18162);"
1,01.01.2010,Число мужчин на 1 января,Добрянский район,28393,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 28393);"
1,01.01.2010,Число мужчин на 1 января,Кизеловский район,13159,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 13159);"
1,01.01.2010,Число мужчин на 1 января,Краснокамский район,31322,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 31322);"
1,01.01.2010,Число мужчин на 1 января,г. Кунгур,31768,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 31768);"
1,01.01.2010,Число мужчин на 1 января,Лысьвенский район,36998,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 36998);"
1,01.01.2010,Число мужчин на 1 января,г. Соликамск,43588,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 43588);"
1,01.01.2010,Число мужчин на 1 января,Чайковский район,49973,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 49973);"
1,01.01.2011,Число мужчин на 1 января,Пермский край,1206242,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1206242);"
1,01.01.2011,Число мужчин на 1 января,Гайнский район,6746,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 6746);"
1,01.01.2011,Число мужчин на 1 января,Косинский район,3524,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3524);"
1,01.01.2011,Число мужчин на 1 января,Кочевский район,5593,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 5593);"
1,01.01.2011,Число мужчин на 1 января,Кудымкарский район,12450,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 12450);"
1,01.01.2011,Число мужчин на 1 января,Юрлинский район,4712,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 4712);"
1,01.01.2011,Число мужчин на 1 января,Юсьвинский район,9287,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 9287);"
1,01.01.2011,Число мужчин на 1 января,г. Кудымкар,13048,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13048);"
1,01.01.2011,Число мужчин на 1 января,Бардымский район,12063,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 12063);"
1,01.01.2011,Число мужчин на 1 января,Березовский район,8116,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 8116);"
