Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2008,Число женщин на 1 января,Оханский район,9172,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 9172);"
1,01.01.2008,Число женщин на 1 января,Очерский район,13206,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 13206);"
1,01.01.2008,Число женщин на 1 января,Пермский район,46204,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 46204);"
1,01.01.2008,Число женщин на 1 января,Сивинский район,8952,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 8952);"
1,01.01.2008,Число женщин на 1 января,Соликамский район,8063,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 8063);"
1,01.01.2008,Число женщин на 1 января,Суксунский район,11071,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 11071);"
1,01.01.2008,Число женщин на 1 января,Уинский район,6622,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 6622);"
1,01.01.2008,Число женщин на 1 января,Усольский район,7580,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7580);"
1,01.01.2008,Число женщин на 1 января,Частинский район,7533,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 7533);"
1,01.01.2008,Число женщин на 1 января,Чердынский район,13238,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 13238);"
1,01.01.2008,Число женщин на 1 января,Чернушинский район,27629,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 27629);"
1,01.01.2008,Число женщин на 1 января,Чусовской район,40051,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 40051);"
1,01.01.2008,Число женщин на 1 января,г. Пермь,545115,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 545115);"
1,01.01.2008,Число женщин на 1 января,Александровский район,18582,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 18582);"
1,01.01.2008,Число женщин на 1 января,г. Березники,92141,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 92141);"
1,01.01.2008,Число женщин на 1 января,Гремячинский район,8532,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 8532);"
1,01.01.2008,Число женщин на 1 января,Губахинский район,21028,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 21028);"
1,01.01.2008,Число женщин на 1 января,Добрянский район,33109,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Добрянский район', 33109);"
1,01.01.2008,Число женщин на 1 января,Кизеловский район,17228,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кизеловский район', 17228);"
1,01.01.2008,Число женщин на 1 января,Краснокамский район,39203,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Краснокамский район', 39203);"
1,01.01.2008,Число женщин на 1 января,г. Кунгур,36201,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кунгур', 36201);"
1,01.01.2008,Число женщин на 1 января,Лысьвенский район,45403,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Лысьвенский район', 45403);"
1,01.01.2008,Число женщин на 1 января,г. Соликамск,52571,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Соликамск', 52571);"
1,01.01.2008,Число женщин на 1 января,Чайковский район,58619,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2008', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чайковский район', 58619);"
1,01.01.2009,Число женщин на 1 января,Пермский край,1440019,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский край', 1440019);"
1,01.01.2009,Число женщин на 1 января,Гайнский район,8206,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гайнский район', 8206);"
1,01.01.2009,Число женщин на 1 января,Косинский район,3899,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Косинский район', 3899);"
1,01.01.2009,Число женщин на 1 января,Кочевский район,6142,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кочевский район', 6142);"
1,01.01.2009,Число женщин на 1 января,Кудымкарский район,14409,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кудымкарский район', 14409);"
1,01.01.2009,Число женщин на 1 января,Юрлинский район,5595,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юрлинский район', 5595);"
1,01.01.2009,Число женщин на 1 января,Юсьвинский район,11790,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юсьвинский район', 11790);"
1,01.01.2009,Число женщин на 1 января,г. Кудымкар,17296,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кудымкар', 17296);"
1,01.01.2009,Число женщин на 1 января,Бардымский район,14558,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Бардымский район', 14558);"
1,01.01.2009,Число женщин на 1 января,Березовский район,9350,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Березовский район', 9350);"
1,01.01.2009,Число женщин на 1 января,Большесосновский район,7578,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Большесосновский район', 7578);"
1,01.01.2009,Число женщин на 1 января,Верещагинский район,23430,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Верещагинский район', 23430);"
1,01.01.2009,Число женщин на 1 января,Горнозаводский район,14715,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Горнозаводский район', 14715);"
1,01.01.2009,Число женщин на 1 января,Еловский район,6309,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Еловский район', 6309);"
1,01.01.2009,Число женщин на 1 января,Ильинский район,10873,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ильинский район', 10873);"
1,01.01.2009,Число женщин на 1 января,Карагайский район,12692,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Карагайский район', 12692);"
1,01.01.2009,Число женщин на 1 января,Кишертский район,7634,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кишертский район', 7634);"
1,01.01.2009,Число женщин на 1 января,Красновишерский район,13722,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Красновишерский район', 13722);"
1,01.01.2009,Число женщин на 1 января,Куединский район,16018,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Куединский район', 16018);"
1,01.01.2009,Число женщин на 1 января,Кунгурский район,24339,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кунгурский район', 24339);"
1,01.01.2009,Число женщин на 1 января,Нытвенский район,24497,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Нытвенский район', 24497);"
1,01.01.2009,Число женщин на 1 января,Октябрьский район,18276,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Октябрьский район', 18276);"
1,01.01.2009,Число женщин на 1 января,Ординский район,8494,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ординский район', 8494);"
1,01.01.2009,Число женщин на 1 января,Осинский район,17016,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Осинский район', 17016);"
1,01.01.2009,Число женщин на 1 января,Оханский район,9120,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 9120);"
1,01.01.2009,Число женщин на 1 января,Очерский район,13144,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 13144);"
1,01.01.2009,Число женщин на 1 января,Пермский район,46067,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 46067);"
1,01.01.2009,Число женщин на 1 января,Сивинский район,8953,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 8953);"
1,01.01.2009,Число женщин на 1 января,Соликамский район,8105,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 8105);"
1,01.01.2009,Число женщин на 1 января,Суксунский район,10977,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 10977);"
1,01.01.2009,Число женщин на 1 января,Уинский район,6517,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 6517);"
1,01.01.2009,Число женщин на 1 января,Усольский район,7549,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7549);"
1,01.01.2009,Число женщин на 1 января,Частинский район,7524,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 7524);"
1,01.01.2009,Число женщин на 1 января,Чердынский район,13081,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 13081);"
1,01.01.2009,Число женщин на 1 января,Чернушинский район,27594,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 27594);"
1,01.01.2009,Число женщин на 1 января,Чусовской район,39776,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 39776);"
1,01.01.2009,Число женщин на 1 января,г. Пермь,544820,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 544820);"
1,01.01.2009,Число женщин на 1 января,Александровский район,18401,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 18401);"
1,01.01.2009,Число женщин на 1 января,г. Березники,91582,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 91582);"
1,01.01.2009,Число женщин на 1 января,Гремячинский район,8370,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 8370);"
1,01.01.2009,Число женщин на 1 января,Губахинский район,20666,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 20666);"
1,01.01.2009,Число женщин на 1 января,Добрянский район,33144,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Добрянский район', 33144);"
1,01.01.2009,Число женщин на 1 января,Кизеловский район,16909,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кизеловский район', 16909);"
1,01.01.2009,Число женщин на 1 января,Краснокамский район,39255,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Краснокамский район', 39255);"
1,01.01.2009,Число женщин на 1 января,г. Кунгур,36232,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кунгур', 36232);"
1,01.01.2009,Число женщин на 1 января,Лысьвенский район,45094,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Лысьвенский район', 45094);"
1,01.01.2009,Число женщин на 1 января,г. Соликамск,52076,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Соликамск', 52076);"
1,01.01.2009,Число женщин на 1 января,Чайковский район,58683,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2009', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чайковский район', 58683);"
1,01.01.2010,Число женщин на 1 января,Пермский край,1434620,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский край', 1434620);"
1,01.01.2010,Число женщин на 1 января,Гайнский район,8134,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гайнский район', 8134);"
1,01.01.2010,Число женщин на 1 января,Косинский район,3870,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Косинский район', 3870);"
1,01.01.2010,Число женщин на 1 января,Кочевский район,6163,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кочевский район', 6163);"
1,01.01.2010,Число женщин на 1 января,Кудымкарский район,14284,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кудымкарский район', 14284);"
1,01.01.2010,Число женщин на 1 января,Юрлинский район,5574,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юрлинский район', 5574);"
1,01.01.2010,Число женщин на 1 января,Юсьвинский район,11706,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юсьвинский район', 11706);"
1,01.01.2010,Число женщин на 1 января,г. Кудымкар,17242,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кудымкар', 17242);"
1,01.01.2010,Число женщин на 1 января,Бардымский район,14594,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Бардымский район', 14594);"
1,01.01.2010,Число женщин на 1 января,Березовский район,9323,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Березовский район', 9323);"
1,01.01.2010,Число женщин на 1 января,Большесосновский район,7588,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Большесосновский район', 7588);"
1,01.01.2010,Число женщин на 1 января,Верещагинский район,23415,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Верещагинский район', 23415);"
1,01.01.2010,Число женщин на 1 января,Горнозаводский район,14534,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Горнозаводский район', 14534);"
1,01.01.2010,Число женщин на 1 января,Еловский район,6273,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Еловский район', 6273);"
1,01.01.2010,Число женщин на 1 января,Ильинский район,10831,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ильинский район', 10831);"
1,01.01.2010,Число женщин на 1 января,Карагайский район,12603,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Карагайский район', 12603);"
1,01.01.2010,Число женщин на 1 января,Кишертский район,7588,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кишертский район', 7588);"
1,01.01.2010,Число женщин на 1 января,Красновишерский район,13560,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Красновишерский район', 13560);"
1,01.01.2010,Число женщин на 1 января,Куединский район,15938,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Куединский район', 15938);"
1,01.01.2010,Число женщин на 1 января,Кунгурский район,24442,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кунгурский район', 24442);"
1,01.01.2010,Число женщин на 1 января,Нытвенский район,24317,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Нытвенский район', 24317);"
1,01.01.2010,Число женщин на 1 января,Октябрьский район,18305,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Октябрьский район', 18305);"
1,01.01.2010,Число женщин на 1 января,Ординский район,8496,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ординский район', 8496);"
1,01.01.2010,Число женщин на 1 января,Осинский район,16981,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Осинский район', 16981);"
1,01.01.2010,Число женщин на 1 января,Оханский район,9074,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 9074);"
1,01.01.2010,Число женщин на 1 января,Очерский район,13082,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 13082);"
1,01.01.2010,Число женщин на 1 января,Пермский район,45915,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 45915);"
1,01.01.2010,Число женщин на 1 января,Сивинский район,8991,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 8991);"
1,01.01.2010,Число женщин на 1 января,Соликамский район,8052,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 8052);"
1,01.01.2010,Число женщин на 1 января,Суксунский район,10896,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 10896);"
1,01.01.2010,Число женщин на 1 января,Уинский район,6392,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 6392);"
1,01.01.2010,Число женщин на 1 января,Усольский район,7532,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7532);"
1,01.01.2010,Число женщин на 1 января,Частинский район,7567,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 7567);"
1,01.01.2010,Число женщин на 1 января,Чердынский район,12901,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 12901);"
1,01.01.2010,Число женщин на 1 января,Чернушинский район,27586,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 27586);"
1,01.01.2010,Число женщин на 1 января,Чусовской район,39461,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 39461);"
1,01.01.2010,Число женщин на 1 января,г. Пермь,545770,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 545770);"
1,01.01.2010,Число женщин на 1 января,Александровский район,18278,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 18278);"
1,01.01.2010,Число женщин на 1 января,г. Березники,91204,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 91204);"
1,01.01.2010,Число женщин на 1 января,Гремячинский район,8210,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 8210);"
1,01.01.2010,Число женщин на 1 января,Губахинский район,20259,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2010', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 20259);"
